publisher_id,name
4448,Weiser Books
4449,Welbeck Publishing Group
4450,Welcome Rain Publishers
4451,Wellesley College
4452,Wellspring/Ballantine
4453,Wendy Lamb Books
4454,Wermod and Wermod Publishing Group
4455,Wesleyan
4456,Wesleyan University Press
4457,Wessex Press
4458,West Academic
4459,West Hills Press
4460,West Publishing Company
4461,WestBow Press
4462,Western Epics Publishing Company
4463,Western Horseman Book
4464,Western Literature
4465,Western Michigan Univ Medieval
4466,Western National Parks Association
4467,Westford Press
4468,Westholme Pub Llc
4469,Westminster John Knox Press
4470,Westsong Publishing
4471,Westview Press
4472,Westwinds Press
4473,"Wheatmark, Inc."
4474,Wheeler Pub Incorporated
4475,"Wheeler Publishing, Incorporated"
4476,Whitaker Distribution
4477,Whitaker House
4478,White Lion Publishing
4479,White Mane Pub
4480,White Press
4481,White Star Press
4482,White Wolf Games Studio
4483,White Wolf Pub
4484,Whitecap Books Limited
4485,Whitford Press
4486,Whittles Pub
4487,Why Americans and Japanese Mis
4488,Wide Eyed Editions
4489,Wide World Pub Tetra
4490,Wiillam Morrow Cookbooks
4491,Wildblue Press
4492,Wildefire
4493,Wilder Publications Limited
4494,Wildside Press
4495,Wildside Press LLC
4496,Wildstorm
4497,Wiley
4498,Wiley Global Education
4499,Wiley-Blackwell
4500,Wiley-IEEE Press
4501,Wiley-ISTE
4502,Wiley-Interscience
4503,Wilfrid Laurier Univ. Press
4504,William B. Eerdmans Publishing Company
4505,William Heinemann
4506,William Monk
4507,William Morrow
4508,William Morrow & Company
4509,William Morrow Cookbooks
4510,William Morrow Paperbacks
4511,William's Sisters' Publication Group
4512,Williams Sisters Publication G
4513,"Willowdale, Ont. : Firefly Books"
4514,Wimmer Cookbooks
4515,Windsong PressLtd
4516,Windsor Books/Probus
4517,Windsor Brooke Books
4518,Windsor Hill
4519,Winepress Pub
4520,WingSpan Press
4521,Wings
4522,Wingspread Pub
4523,Winlock Galey
4524,Winnie-The-Pooh
4525,Wipf and Stock Publishers
4526,Wisconsin Historical Society
4527,Wisdom Publications
4528,Wisdom Publications (MA)
4529,Witness
4530,Wizard Publications
4531,"Wizard Publications, Inc."
4532,Wizards of the Coast
4533,Wm. B. Eerdmans Publishing
4534,Wm. B. Eerdmans Publishing Company
4535,Wolff Productions
4536,Wolgemuth & Hyatt Pub
4537,Wollie Shelley Mystery
4538,Wolters kluwer india Pvt Ltd
4539,Womens Intuition Worldwide
4540,Womens PressLtd
4541,Wonder Publishing
4542,WoodenBoat Books
4543,Woodland Pub
4544,Woodland Publishing
4545,Woodrow Wilson Center Press
4546,Woods N Water Incorporated
4547,"Woods N' Water, Inc."
4548,"Woodstocck, N.Y. : Overlook Press"
4549,Word Music
4550,WordFire Press
4551,Wordsworth Classics
4552,Wordsworth Editions
4553,Wordsworth Library Collection
4554,"Wordware Publishing, Inc."
4555,Workman Publishing
4556,Workman Publishing Company
4557,World Almanac Education
4558,World Book .com
4559,World Community Cookbooks
4560,World Health Organization
4561,World Scientific
4562,World Scientific Publishing Company
4563,World Service Office
4564,"World Wisdom, Inc"
4565,Worldmaker Media
4566,Worldwide Library
4567,Worth Publishers
4568,Worthy Books
4569,WorthyKids
4570,Write It Writing Series
4571,Write World
4572,Writer's Digest Books
4573,Writer's Showcase Press
4574,Writers & Readers
4575,Writers Digest Books
4576,Writers Exchange E-Publishing
4577,Written Musings
4578,Wrox
4579,Wrox Press
4580,Wtm Publishing and Communications
4581,"Wyatt North Publishing, LLC"
4582,Xanth Novels (Paperback)
4583,Xist Publishing
4584,Xlibris Corporation
4585,Xulon Press
4586,Y W A M Pub
4587,YWAM Publishing
4588,Yale University Press
4589,Yale.ORIM
4590,Yankee Books
4591,Yearling
4592,Yearling Books
4593,Yen Press
4594,Yen Press LLC
4595,Yes International Publishers
4596,Ymaa Publications
4597,Yoga Publications Trust
4598,Yosemite Assn
4599,Youcanprint
4600,Young Voyageur
4601,Zebra Books
4602,Zed Books
4603,Zeig Tucker & Theisen Publishers
4604,Zenith City Publishing Company
4605,Zenith Press
4606,Zephyros Press
4607,Zest Books ™
4608,Zion Chronicles (Paperback)
4609,Zion Covenant (Paperback)
4610,Zoe Company
4611,Zola Books
4612,Zonderkidz
4613,Zondervan
4614,Zondervan Academic
4615,Zondervan Publishing Company
4616,Zondervan/Youth Specialties
4617,[Boston] : Houghton Mifflin Company
4618,[New York] : Grosset & Dunlap
4619,"[Phoenix, Ariz.] : United States Department of the Interior, Division of Education, Bureau of Indian Affairs"
4620,"[Waterford, ON] : Wardell Pub."
4621,arsenal pulp press
4622,august house
4623,blackmask.com
4624,books catalog
4625,developer.* Books
4626,e-artnow
4627,e-penguin
4628,eBook Partnership
4629,eBookIt.com
4630,eNet Press
4631,ePenguin
4632,ePublishing Works!
4633,eReads.com
4634,eStar Books
4635,editorips@usp.ac.fj
4636,epubli
4637,greg Schultz
4638,hinkler
4639,iBooks
4640,iUniverse
4641,ibooks
4642,jimmy patterson
4643,lresda kames
4644,olympiapress.com
4645,oshean collins
4646,powerHouse Books
4647,teNeues
4648,tredition
4649,words & pictures
4650,Рипол Классик
4651,秀和システム
4652,谷月社
4653,케이론교육
4654,펜립
